,carga_real,data_previsao,prevcarga,carga_prevista_final
370,13961,2024-01-22 21:00:00,14248.968,14079.939073573069
371,14151,2024-01-22 21:30:00,14682.408,14229.259880430418
372,14239,2024-01-22 22:00:00,14913.533,14219.271907974558
373,14270,2024-01-22 22:30:00,14957.449,14294.450309207208
374,14170,2024-01-22 23:00:00,14906.411,14261.206666284921
375,13995,2024-01-22 23:30:00,14745.121,14156.712168705888
376,13963,2024-01-23 00:30:00,14218.918,13705.965741697131
377,13795,2024-01-23 01:00:00,13997.361,13500.527806603537
378,13621,2024-01-23 01:30:00,13763.648,13273.810878506862
379,13490,2024-01-23 02:00:00,13586.467,13118.767298640181
380,13330,2024-01-23 02:30:00,13466.343,13063.15488383056
381,13216,2024-01-23 03:00:00,13336.141,12987.255873085427
382,13123,2024-01-23 03:30:00,13189.839,12903.877854835891
383,13088,2024-01-23 04:00:00,13106.369,12858.094700356984
384,12993,2024-01-23 04:30:00,13104.371,12877.773838474355
385,12659,2024-01-23 05:00:00,12904.323,12689.219223112643
386,12149,2024-01-23 05:30:00,12518.547,12289.203373233791
387,12183,2024-01-23 06:00:00,12242.792,12068.911258610602
388,12397,2024-01-23 06:30:00,12025.143,11994.724900382384
389,12915,2024-01-23 07:00:00,12180.142,12171.453862232775
390,13465,2024-01-23 07:30:00,12719.3955,12660.43913370602
391,14029,2024-01-23 08:00:00,13222.645,13274.354424999428
392,14355,2024-01-23 08:30:00,13735.466,13785.370838040604
393,14507,2024-01-23 09:00:00,14076.808,14146.000297211966
394,14768,2024-01-23 09:30:00,14224.211,14348.42158999831
395,15017,2024-01-23 10:00:00,14408.244,14403.522313037296
396,15184,2024-01-23 10:30:00,14615.791,14598.889224936971
397,15203,2024-01-23 11:00:00,14725.283,14700.286585286429
398,15165,2024-01-23 11:30:00,14760.599,14737.468699329629
399,14955,2024-01-23 12:00:00,14684.909,14676.843917475238
400,14904,2024-01-23 12:30:00,14474.124,14471.877780080775
401,15097,2024-01-23 13:00:00,14472.153,14434.249040290824
402,15308,2024-01-23 13:30:00,14667.067,14591.237514904633
403,15430,2024-01-23 14:00:00,14851.008,14787.967030178184
404,15486,2024-01-23 14:30:00,15052.092,15016.36477650918
405,15397,2024-01-23 15:00:00,15141.36,15076.21180834532
406,15293,2024-01-23 15:30:00,15110.291,15041.418055145976
407,15202,2024-01-23 16:00:00,15033.043,14993.956708649352
408,14987,2024-01-23 16:30:00,14940.187,14897.397052192324
409,14281,2024-01-23 17:00:00,14556.957,14521.269751071566
410,13935,2024-01-23 17:30:00,13842.647,13797.656572560203
411,14217,2024-01-23 18:00:00,13652.384,13996.927539088541
412,14596,2024-01-23 18:30:00,13964.043,14304.866603359429
413,14631,2024-01-23 19:00:00,14140.894,14477.92993839017
414,14604,2024-01-23 19:30:00,14233.211,14563.671663722394
415,14569,2024-01-23 20:00:00,14283.673,14506.838755522862
416,14661,2024-01-23 20:30:00,14246.108,14423.473847433312
417,14972,2024-01-23 21:00:00,14398.941,14596.130582017804
418,15329,2024-01-23 21:30:00,14785.341,14977.492495200278
419,15383,2024-01-23 22:00:00,15003.874,15064.555507958063
420,15340,2024-01-23 22:30:00,15057.611,15112.435355196165
421,15150,2024-01-23 23:00:00,15034.271,15120.226513373149
422,15018,2024-01-23 23:30:00,14922.112,14964.268494360864
423,14037,2024-01-24 00:30:00,14038.677,14073.91483740892
424,13819,2024-01-24 01:00:00,13843.515,13897.799825454289
425,13630,2024-01-24 01:30:00,13643.929,13685.320667095268
426,13481,2024-01-24 02:00:00,13467.187,13534.414854408324
427,13368,2024-01-24 02:30:00,13309.181,13424.573137707968
428,13275,2024-01-24 03:00:00,13182.943,13309.904566637226
429,13191,2024-01-24 03:30:00,13088.073,13188.069512605562
430,13130,2024-01-24 04:00:00,12980.717,13094.008551952986
431,12997,2024-01-24 04:30:00,12875.668,13072.635068299534
